open_time,open,high,low,close,volume
2026-03-09 22:51:00+00:00,68623.5,68630.0,68554.2,68595.3,75.83
2026-03-09 22:52:00+00:00,68595.2,68638.5,68595.2,68615.1,36.735
2026-03-09 22:53:00+00:00,68615.1,68626.5,68600.1,68600.2,28.955
2026-03-09 22:54:00+00:00,68600.3,68621.4,68600.1,68621.3,14.84
2026-03-09 22:55:00+00:00,68621.4,68652.1,68621.2,68645.6,82.221
2026-03-09 22:56:00+00:00,68645.5,68645.5,68611.8,68611.8,13.999
2026-03-09 22:57:00+00:00,68611.8,68611.9,68569.3,68607.7,58.173
2026-03-09 22:58:00+00:00,68607.7,68630.4,68605.2,68610.2,34.365
2026-03-09 22:59:00+00:00,68610.1,68619.2,68599.5,68602.2,28.213
2026-03-09 23:00:00+00:00,68602.2,68629.7,68598.4,68618.9,53.94
2026-03-09 23:01:00+00:00,68618.9,68618.9,68534.4,68574.2,124.924
2026-03-09 23:02:00+00:00,68574.2,68584.9,68564.9,68584.8,28.796
2026-03-09 23:03:00+00:00,68584.9,68608.6,68570.4,68578.0,39.93
2026-03-09 23:04:00+00:00,68578.1,68594.6,68578.0,68594.6,25.035
2026-03-09 23:05:00+00:00,68594.6,68594.6,68530.8,68538.0,48.341
2026-03-09 23:06:00+00:00,68538.1,68565.1,68512.1,68563.6,129.688
2026-03-09 23:07:00+00:00,68563.5,68596.9,68558.4,68593.4,37.862
2026-03-09 23:08:00+00:00,68593.4,68659.2,68590.9,68654.9,84.717
2026-03-09 23:09:00+00:00,68654.8,68659.4,68636.3,68653.6,62.545
2026-03-09 23:10:00+00:00,68653.7,68663.0,68629.5,68642.6,28.986
2026-03-09 23:11:00+00:00,68642.6,68662.3,68597.2,68611.1,47.136
2026-03-09 23:12:00+00:00,68611.2,68611.2,68573.2,68578.5,46.719
2026-03-09 23:13:00+00:00,68578.5,68580.8,68564.5,68580.8,23.67
2026-03-09 23:14:00+00:00,68580.8,68632.7,68580.8,68617.8,57.8
2026-03-09 23:15:00+00:00,68617.7,68617.7,68601.6,68607.0,24.808
2026-03-09 23:16:00+00:00,68606.9,68607.0,68565.5,68565.5,26.119
2026-03-09 23:17:00+00:00,68565.5,68571.2,68522.8,68558.1,51.878
2026-03-09 23:18:00+00:00,68558.1,68558.1,68513.7,68522.5,48.477
2026-03-09 23:19:00+00:00,68522.4,68543.1,68520.3,68536.1,47.611
2026-03-09 23:20:00+00:00,68536.2,68557.6,68508.4,68533.5,71.742
2026-03-09 23:21:00+00:00,68533.4,68546.3,68486.2,68504.1,94.177
2026-03-09 23:22:00+00:00,68504.0,68522.1,68503.9,68516.4,58.007
2026-03-09 23:23:00+00:00,68516.4,68563.4,68500.0,68563.3,84.627
2026-03-09 23:24:00+00:00,68563.4,68573.2,68550.0,68569.6,71.209
2026-03-09 23:25:00+00:00,68569.6,68582.8,68554.1,68581.8,45.523
2026-03-09 23:26:00+00:00,68581.8,68614.9,68581.7,68607.7,40.72
2026-03-09 23:27:00+00:00,68607.8,68607.8,68568.1,68594.6,63.265
2026-03-09 23:28:00+00:00,68594.5,68600.1,68569.9,68570.0,23.733
2026-03-09 23:29:00+00:00,68569.9,68591.8,68568.1,68568.1,31.49
2026-03-09 23:30:00+00:00,68568.1,68568.2,68529.6,68556.9,51.09
2026-03-09 23:31:00+00:00,68557.0,68577.7,68556.9,68570.3,30.415
2026-03-09 23:32:00+00:00,68570.3,68585.4,68547.8,68553.5,46.329
2026-03-09 23:33:00+00:00,68553.6,68553.6,68507.4,68511.1,20.552
2026-03-09 23:34:00+00:00,68511.2,68540.9,68511.1,68540.8,35.52
2026-03-09 23:35:00+00:00,68540.8,68540.8,68480.6,68499.9,93.381
2026-03-09 23:36:00+00:00,68499.9,68543.2,68499.9,68520.3,31.666
2026-03-09 23:37:00+00:00,68520.3,68544.5,68520.3,68535.5,21.35
2026-03-09 23:38:00+00:00,68535.4,68571.8,68523.6,68565.2,36.675
2026-03-09 23:39:00+00:00,68565.2,68594.1,68520.1,68531.7,34.796
2026-03-09 23:40:00+00:00,68531.7,68531.7,68470.0,68519.0,77.861
2026-03-09 23:41:00+00:00,68519.0,68560.5,68515.5,68545.0,25.448
2026-03-09 23:42:00+00:00,68545.0,68549.4,68527.8,68533.8,21.399
2026-03-09 23:43:00+00:00,68533.9,68537.7,68506.5,68506.8,65.08
2026-03-09 23:44:00+00:00,68506.7,68521.7,68486.5,68511.1,64.044
2026-03-09 23:45:00+00:00,68511.2,68511.2,68435.4,68468.2,138.319
2026-03-09 23:46:00+00:00,68468.2,68520.6,68457.5,68508.1,66.178
